Date,Open,High,Low,Close,Adj Close,Volume
2019-06-28,274.100006,275.450012,272.500000,273.850006,241.951813,8449727
2019-07-01,274.399994,276.250000,274.149994,274.950012,242.923660,5042447
2019-07-02,275.350006,275.649994,273.200012,273.850006,241.951813,9976439
2019-07-03,274.299988,277.549988,272.149994,276.700012,244.469818,18120809
2019-07-04,277.450012,278.250000,275.200012,277.649994,245.309143,9697597
2019-07-05,277.649994,281.850006,268.000000,279.450012,246.899506,37047327
2019-07-08,280.149994,282.899994,275.799988,277.450012,245.132462,12169249
2019-07-09,276.950012,277.549988,272.149994,273.100006,241.289169,7706490
2019-07-10,273.549988,275.250000,270.750000,273.149994,241.333328,8162744
2019-07-11,274.000000,276.899994,273.600006,275.649994,243.542099,8403695
2019-07-12,275.399994,276.450012,273.100006,275.049988,243.011993,10468936
2019-07-15,275.000000,275.600006,270.549988,270.950012,239.389587,8536705
2019-07-16,271.000000,272.750000,270.600006,271.950012,240.273132,6357525
2019-07-17,272.450012,273.149994,270.700012,272.899994,241.112427,6294203
2019-07-18,272.950012,275.100006,272.299988,273.000000,241.200806,9096757
2019-07-19,274.100006,274.250000,268.000000,268.299988,237.048248,7986847
2019-07-22,268.000000,268.200012,264.000000,264.399994,233.602524,13516960
2019-07-23,265.500000,271.700012,265.000000,270.649994,239.124512,14396986
2019-07-24,270.299988,273.350006,267.899994,270.850006,239.301239,12072603
2019-07-25,271.000000,272.500000,266.899994,267.850006,236.650681,17669912
2019-07-26,268.750000,271.000000,266.899994,270.399994,238.903641,4788040
2019-07-29,270.000000,271.149994,266.500000,267.750000,236.562317,5525308
2019-07-30,268.000000,270.100006,266.549988,268.899994,237.578369,13233351
2019-07-31,268.600006,271.100006,266.000000,270.200012,238.726944,13649764
2019-08-01,270.450012,270.700012,266.500000,267.549988,236.385605,5925611
2019-08-02,267.200012,267.200012,263.100006,264.500000,233.690872,8890911
2019-08-05,264.399994,264.500000,257.649994,259.799988,229.538330,11556743
2019-08-06,258.750000,261.500000,258.149994,258.899994,228.743179,9408544
2019-08-07,259.049988,259.350006,253.100006,253.649994,224.104675,8489812
2019-08-08,255.000000,258.700012,253.000000,257.750000,227.727142,6370866
2019-08-09,258.850006,258.850006,253.500000,254.199997,224.590622,9927337
2019-08-13,253.800003,254.000000,244.000000,246.300003,217.610840,20992894
2019-08-14,246.300003,253.600006,244.050003,248.750000,219.775436,13809031
